"id","REF MLH","REF. HESPERIA","YACIMIENTO","MUNICIPIO","MATERIAL","OBJETO","TIPO SOPORTE","signario paleohispánico?","TEXTO","APARATO CRÍTICO","LENGUA"
"2","C.01.24.SUP = EMP I","GI.10.11","Empúries","Girona","PLOMO","LAMINA/PLANCHA","COMERCIAL","LEVANTINO","  %a#   $]tin&:$iunstír&:$tau+koteká& [
\
       ]$ti&e$śni&tí$ŕatan&:biu$ŕ&tiki$se:[&
\
       be$ŕise&títia$toká&:nikoká$toar[-]bai:& 
\
       túŕko$s&bebon:uská$ŕ&e:tieká $& ul$tí&tiká$n:&
\
 5 $eŕte&baśká:bintuŕkeská $:& $abatutíkerká&:$uke&
\
  $++bo&:tíŕatisu$kil&:itíko$te&su$n & kor$tínte:&
\
  $tíekáa&:$sitíŕakáŕka+&:nikoka$iatai&
\
  $is:beŕteike&:$ituŕutan&:$lebósba[?]ibon[&
\
        $batíŕ[e?]káŕ&$[-]iteŕibon&
\
 10         $tu&
\
\
%bI#     śalir:$i[-]ba[---]&:banteŕ$ba&
\
  n:$tínebeta[3
\
4]n&:$itíte++ta&[
\
  salaker:itiŕoketebon $:& $iŕ$+[&
\
  ká&:iunstíriká:sikite:$basir[&
\
\
%bII# $kátúlatíen&  
\
\
","A 1. $]tin&, $]+n&, $[ne]itín&  E., $]tin& Panosa, $]-tin& MLH (suppl.); $iunstír&, $i+bastike& Panosa; $tau+koteká&, $tauakoteká& E., $tau+tateka& Panosa, $tau[ ]kote : ka& MLH (suppl.), $tautikote : ka& MLH (suppl. altern.); A 2. $ti&, $+& Panosa; $śni&, $nba& MLH (suppl.); $ŕatan&, $ŕan& Panosa, MLH (suppl. altern.), $ŕa-n& MLH (suppl.); $ŕ&, $ŕ& Panosa; $se : [&, $sen :& MLH (suppl.); A 3. $ŕise&, $ŕiśe& MLH (suppl.) (¿error de MLH?); $toká&, $++& Panosa, $tin& MLH (suppl.); $toar[-]bai .&, $toake++i+& Panosa, $tiaŕubai [-& MLH (suppl.); A 4. $s&, $s& Panosa; $ŕ&, $+& Panosa, $ŕ& MLH (suppl.); $(4)&, $:& MLH (suppl.); $tí&, $ti& Panosa, MLH (suppl.); $n :&, $+& Panosa, $n& MLH (suppl.), $ŕ& MLH (suppl. altern.); A 5. $eŕte&, $ere& Panosa, $iŕku& MLH (suppl.); $:&, $:& Panosa; $abatutíkerká&, posible $abartíkerká&, $aitutikerka& Panosa, MLH (suppl.); A 5
\
6. $uke++bo&, $ukeibabo& E.;  A 6. $++&, $+& Panosa, $bato& MLH (suppl.); $kil&, $kil& Panosa, $kika& MLH (suppl.); $te&, $te& MLH (suppl.), $ŕ& MLH (suppl. altern.); $n (4)&, $+ :& Panosa, $n :& MLH (suppl.); $tínte :&, $banke& Panosa, $bantu& MLH (suppl.), $tintu& MLH (suppl. altern.); A 7. $tíekáa&, $tíekáŕ& E., $tí+káŕ& Panosa, $tinkar& MLH (suppl.); $sitíŕakáŕka+&, $sitíŕakáŕkaḿ& E., $sitíŕkaŕkan& Panosa, $sitiŕkaŕkan& MLH (suppl.);  $iatai&, $n+a+i& Panosa, $iatai& MLH (suppl.); A 8. $is : beŕteike&, $isbeŕteike& E., $is : beŕteike& MLH (suppl.); $ituŕutan&, $+tuŕuta+& Panosa, $ituŕutaŕ& MLH (suppl.); $lebósba[?]ibon[&, $lebósbaibon .& E., MLH (suppl.), $lebos+ibon& Panosa;  A 9. $batíŕ[e?]káŕ&, $batíŕekáŕ :& E, $batiŕakar& Panosa, $batiŕakaŕ& MLH (suppl.); $[-]iteŕibon&, $teŕibon& Panosa, $iteŕibon& MLH (suppl.); A 10. $tu&, $CEŕO& MLH (suppl.).;
\
 B I 1. $i[-]ba[---]&, $i[ke]bate[té]r& E., $śalir.iba[---]& Panosa, $i[ - ]bate[ - ]r& MLH (suppl.), $i[ - ]bata[ - ]r& MLH (suppl. altern.); $ba&, $+& Panosa, $a& MLH (suppl.); B I 2. $tínebeta[3
\
4]n&, $tínebate . [--]ḿ[--]ban& E., $tinebeta+& Panosa, $tinebetan& MLH (suppl.); $itíte++ta&, $itítebíŕta .& E., $balitike++ta& Panosa, &banitiRkata& MLH (suppl.); B I 3. $:&, $:& Panosa; $+[&, $i& MLH (suppl.); B I 3
\
4. $iŕ+[---]ká&, $iŕika& E., Panosa; B I 4. $basir[&, $basir[tir]& E., $basir& Panosa, MLH (suppl.); B II. $kátúlatíen&, $kátúlatíen& Panosa, $katulatien[& MLH (suppl.).
\
","IBERICO"
"2938","F.19.","V.14.02","La Carencia","Valencia","PLOMO","LAMINA/PLANCHA",,"MERIDIONAL","%A1:#
\
[---]u[---]i[---]
\
[---]++[-c. 3-]tilso+++śạṭịŕạ
\
[---]o[-c. 2-]ṣịḷṭịḳọ+l+goloŕṭạ [---]
\
[---]ṭị:ịḳọŕiskeŕ:ko[---]
\
\
%A2:#
\
ḅạlḳẹśịŕạ
\
\
%B:#
\
ḅạlkeśiŕe:ạṇạbedi:iuśtir:ḅẹle[s]:g̣ẹḅẹḷẹṣẹḳẹṣạị:aśkeŕeŕḍịṛ:[.]ŕeka:
\
g̣ọṭụadeŕokegon
\
ịḳọṛ́ḅạś:al+ŕei:oŕdi+ŕa?
\
ḳạlanẹiạ:asụgin ",,"IBERICO"
"2940","C.03.","GI.08.08","El Mas Castellar","Girona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","[---?]eŕkuto",,"IBERICO"
"2941","C.03.","GI.08.03","El Mas Castellar","Girona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$bikiśar&
\
n","$bikiśar&, $tikiśar&, $ikiśar&","IBERICO"
"2942","C.03.","GI.08.10","El Mas Castellar","Girona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]+r",,"IBERICO"
"2943","C.03.","GI.08.06","El Mas Castellar","Girona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","táŕśa[---]",,"IBERICO"
"2945","C.","B.48.01","El Mujal - el Roser","Barcelona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","[---]kubal+[---]",,"IBERICO"
"2948","E.","T.05.01","Castell de Miravet","Tarragona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$ete&","$ete&, $baete& Panosa [---?] $: ete& Velaza ;","IBERICO"
"2950","D.","L.02.01","Aeso","Lleida","CERAMICA","Ánfora","INDET.","LEVANTINO","[---]$+naś&","$+naś&, MPM ed. pr.;","IBERICO"
"2952","C.","B.26.01","Muntanya de Sant Miquel","Barcelona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","tikirṣai",,"IBERICO"
"2954","D.","B.09.07","Sant Marc de Porquerisses","Barcelona","PIEDRA",,,"LEVANTINO","[‐‐‐]ŕ ∙ eki[‐‐‐]
\
[‐‐‐]iŕa[‐‐‐]",,"IBERICO"
"2956","C.","T.02.01","Montblanc","Tarragona","PIEDRA","PLACA","INDET.","LEVANTINO","------
\
[---]in
\
[---]ẹŕa
\
[---]+ṇ
\
------",,"IBERICO"
"2960","C.","GI.04.01","Horts del Carrer Tallaferro","Girona","CERAMICA","RECIPIENTE","RELIGIOSO","LEVANTINO","nei[---]+śba",,"IBERICO"
"2968","F.","T.13.02","La Moleta del Remei","Tarragona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$bal&","$bal&, $ḿba& o IA o VI Panosa (altern.) VI o Vi(---) Velaza (altern.);","IBERICO"
"2969","C.36.","T.14.01","Amposta","Tarragona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$kul[---]&","
\
$kul[---]&, [---]$ḿku& Panosa (altern.) ;","IBERICO"
"2970","E.","T.05.02","Castell de Miravet","Tarragona","CERAMICA","Ánfora","INDET.","LEVANTINO","[---]$+is&[---]","
\
$+is&, $is& Panosa ;","IBERICO"
"2971","C.35.","T.03.03","El Vilar","Tarragona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","kaŕaniśaŕen",,"IBERICO"
"2972","C.18.","T.11.14","Tarraco","Tarragona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","oŕti",,"IBERICO"
"2973","C.18.","T.11.10","Tarraco","Tarragona","PIEDRA","PLACA","FUNERARIO","LEVANTINO","[---?] aŕẹ[---]",,"IBERICO"
"2975","C.18.","T.11.13","Tarraco","Tarragona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","bai[---?]",,"IBERICO"
"2976","C.18.","T.11.11","Tarraco","Tarragona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","aba[---?]",,"IBERICO"
"2977","C.07.","B.44.08","Ilduro I (Burriac)","Barcelona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","kai
\
++",,"IBERICO"
"2978","C.07.","B.44.20","Can Bartomeu","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]+ka",,"IBERICO"
"2979","C.07.","B.44.27","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%a)# al
\
\
%b)# l",,"IBERICO"
"2980","C.07.","B.44.36","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","tako",,"IBERICO"
"2981","C.07.","B.44.35","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","śalai",,"IBERICO"
"2982","C.07.","B.44.33","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","la",,"IBERICO"
"2983","C.07.","B.44.32","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ker",,"IBERICO"
"2984","C.07.","B.44.40","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","Tubulus",,"LEVANTINO","[---]eśa+[---]",,"IBERICO"
"2985","C.07.","B.44.38","Ilduro II (Can Masriera)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]+baŕ+[---]",,"IBERICO"
"2986","C.07.","B.44.29","Ilduro II (Can Rodon de l&#039;Hort)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","bal",,"IBERICO"
"2987","C.07.","B.44.34","Ilduro II (Can Rodon de l&#039;Hort)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","oba",,"IBERICO"
"2988","C.07.","B.44.28","Ilduro II (Can Pau Ferrer)","Barcelona","CERAMICA","RECIPIENTE","INDET.","\N","as",,"\N"
"2989","C.07.","B.44.23","Can Rodon del Hort","Barcelona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","biu",,"IBERICO"
"2997","G.","V.15.02","Meca","Valencia","PLOMO","LAMINA/PLANCHA","INDET.","MERIDIONAL","]bekon[",,"IBERICO"
"2998","G.","AB.03.01","Libisosa","Albacete","CERAMICA","RECIPIENTE",,"LEVANTINO","ul[bo]ate:l",,"IBERICO"
"3010","F.13","V.06.100","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","baoiŕa
\
\
b̲a̲ŕ̲i",,"IBERICO"
"3011","G.","AB.03.02","Libisosa","Albacete","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ulboate:l",,"IBERICO"
"3012","F.","V.12.10","Valentia","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ka
\
\
kos",,"IBERICO"
"3014","C.","GI.07.01","Camps de L&#039;Hospital","Girona","CERAMICA","RECIPIENTE","FIRMA ARTES.","LEVANTINO","[.?]+tíbaikárḿi",,"IBERICO"
"3015","C.","GI.07.02","Camps de L&#039;Hospital","Girona","CERAMICA","INSTRUMENTO","FIRMA ARTES.","LEVANTINO","%a)# biuŕtékeŕtíkiar
\
\
%b)# káśtáu[---]:ạ[---]+ekiar",,"IBERICO"
"3020","C.09.","B.37.01","Hospital de la Santa Creu i Sant Pau","Barcelona","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","baśtan",,"IBERICO"
"3019","D.","B.12.04","Sigarra","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","taba",,"IBERICO"
"3016","C.51.02.S1PHANTASMA","GI.11.PHANTASMA","La Ciutadella de Roses","Girona",,,,"\N","luŕtia",,"\N"
"3018","G.","AB.03.03","Libisosa","Albacete","CERAMICA","RECIPIENTE","INDET.","v. obs. paleográficas","silkabontii",,"IBERICO"
"3029","D.15.08.S1","L.18.","Iesso","Lleida","CERAMICA","RECIPIENTE","INDET.",,"$+&","$+&, $bal& o $ḿl& Ed. princeps;",
"3036","C.03.","GI.08.09","El Mas Castellar","Girona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]ŕ",,"IBERICO"
"3034","F.","V.24.01","Abrigo Tarragón","Valencia","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","1. urtal
\
2. urtal
\
3. urtal
\
4. urtal
\
5. urtal
\
6. $ual&
\
7. eura[.]$ki&[---]ban
\
8. urtal
\
9. urtal
\
10. kaetite
\
11. urtal
\
12. $kauŕgobeŕole&
\
13. $kaugobeŕole&
\
14. $utal&
\
15. urtal
\
16. $baneŕbai&
\
17. euran̲eakurbi
\
18. kunta ","$ual&, $uan& Silgo - Martínez 2012 (altern.);
\
$ki&, $F& Silgo - Martínez 2012;
\
$kauŕgobeŕole&, $olekauŕkoteŕ& Silgo - Martínez 2012;
\
$kaugobeŕole&, $olekauŕkoteŕ& Silgo - Martínez 2012;
\
$utal&, $utan&  Silgo - Martínez 2012;
\
$baneŕbai&, $banerrbai& Silgo - Martínez 2012;
\
","IBERICO"
"3059","D.","L.08.12","Ilerda","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]+ŕs",,"IBERICO"
"3060","D.","L.08.10","Ilerda","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$[---]+ḳụẹ&","$[---]+ḳụẹ&, $ḳạḳụ+[---]& Ed. princeps (altern.) ;","IBERICO"
"3061","D.","L.08.07","Ilerda","Lleida","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","bie",,"IBERICO"
"3062","D.","L.08.05","Ilerda","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","%A)# $eku&
\
\
%B)# $baŕ&","$eku&, $kue& Ed. princeps (altern.) $ḳạḳụ& Velaza ;
\
$baŕ&, $baŕ&[---] Velaza ;
\
","IBERICO"
"3063","D.","L.08.06","Ilerda","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","bas",,"IBERICO"
"3064","D.","L.08.08","Ilerda","Lleida","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","kul",,"IBERICO"
"3065","D.","L.08.09","Ilerda","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]ṣbasṭọ[---]",,"IBERICO"
"3066","D.","L.08.11","Ilerda","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]+ọu",,"IBERICO"
"3067","D.","L.08.04","Ilerda","Lleida","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$titiboŕ:+[---]&","$titiboŕ : +[---]&, $titiboṛ& o $titiboḳụ& Pérez Almoguera $titiboŕ : a&[---] Velaza;","IBERICO"
"3068","D.","L.21.01","L&#039;Hereuet","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","eku",,"IBERICO"
"3088","F.19.","V.14.03","La Carencia","Valencia","PLOMO","LAMINA/PLANCHA",,"LEVANTINO","[-----]
\
[---]iŕ:ạ IIIIIIIII[---]
\
[---]takebe:kan[---]
\
[---]alir:ikaku[---]
\
[---]bankoṭụṛ:$++&[---]
\
[-----]","$++&, $tul& Velaza 2013 (altern.), $tun& Velaza 2013 (altern.), $al& Velaza 2013 (altern.), $atu& Velaza 2013 (altern.), $s& Velaza 2013 (altern.);","IBERICO"
"3089","F.19.","V.14.04","La Carencia","Valencia","PLOMO","LAMINA/PLANCHA",,"LEVANTINO","[-----]
\
[---]+leuŕate[---]iŕe[---]+i[..]i[---]
\
[---]+:tieibiŕ:kibatasan[-c. 2-]oŕtiṇbeŕi[---]
\
[---]ṭịsbasiŕaŕebe:tieibiŕ:śalir:s[---]
\
[---]sa:tilauti[.]ẹ:ḿke[-c. 2-]anbe[.]+[..]n[---]
\
[-----]",,"IBERICO"
"3091","F.11","V.04.61","Grau Vell","Valencia","PLOMO","LAMINA/PLANCHA","INDET.","LEVANTINO","$iun̲t̲i̱&
\
$kok̲e̲ &:$kutuṟ́&
\
$siku+ike&
\
$kan+ti+&:
\
$[.]uṉi̱[.]&
\
\
$untikot̲e̱&
\
$+ḵo̲ḻki+&
\
$ténuṉ+&","$iun̲t̲i̱&, $iutiki& Aranegui 2004, $iuns[& Velaza 2008;
\
$kok̲e̲&, $koban̲& Aranegui 2004, $gok̲e̲& Velaza 2008;
\
$kutuṟ́&, $kuek̲e̱& Aranegui 2004, $kutuŕ[& Velaza 2008;
\
$siku+ike&, $sikukiik̲e̲& Aranegui 2004, $sikusir[& Velaza 2008;
\
$kan+ti+&, $kanunbak̲e̲& Aranegui 2004, $kan+dide[& Velaza 2008;
\
$[.]uṉi̱[.]&, $erunḇa̲& Aranegui 2004, $++uni[& Velaza 2008;
\
\
$untikot̲e̱&, $untokote& Aranegui 2004, $undigoŕ[& Velaza 2008;
\
$+ḵo̲ḻki+&, $kukonnn& Aranegui 2004, $+golki+[& Velaza 2008;
\
$tenuṉ+&, $tenunnn& Aranegui 2004, $teḻune[& Velaza 2008;","IBERICO"
"3153","B.23.","PYO.07.46","Osséja","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","$okale&III","$okale&, $babakale & (Ferrer i Jané 2018)","IBERICO"
"3154","C.","B.44.41","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ta([-])u",,"IBERICO"
"3155","C.","B.44.42","Ilduro II (Ca l&#039;Arnau-Can Mateu)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","bal",,"IBERICO"
"3156","C.","B.44.43","Ilduro II (Can Borràs)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","aŕ",,"IBERICO"
"3157","C.","B.44.44","Ilduro II (Can Borràs)","Barcelona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","$([-])ko&","$([-])ko&, $ko([-])& Sinner - Ferrer i Jané 2018","IBERICO"
"3158","D.06.","L.15.04","El Molí d&#039;Espígol","Lleida","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","[---]ṣ́ḅạọḳịḷ",,"IBERICO"
"3099","B.23.","PYO.07.37","Osséja Z4","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","akietaukemtaŕkate",,"IBERICO"
"3102","B.23.","PYO.07.40","Osséja Z5","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","ekoŕ",,"IBERICO"
"3123","C.12.","B.20.16","El Turó de Ca n&#039;Oliver","Barcelona","CERAMICA","RECIPIENTE","FIRMA ARTES.","LEVANTINO","atintáŕekíaḿi",,"IBERICO"
"3124","B.23.","PYO.07.41","Osséja Z1","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","1) onoisakebatiubiku
\
\
2) ++++kutun",,"IBERICO"
"3125","B.23.","PYO.07.42","Osséja Z3","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","nkiuŕ",,"IBERICO"
"3126","B.23.","PYO.07.43","Osséja Z4","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","san",,"IBERICO"
"3127","B.23.","PYO.07.44","Osséja Z3","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","kutur",,"IBERICO"
"3128","B.23.","PYO.07.45","Osséja Z1","Pyrénées-Orientales","PIEDRA","PARIETAL/RUPESTRE","INDET.","LEVANTINO","okaler / baninibaŕ / ([-])tinbastaneśe / ([--])++++tuka+++sar.",,"IBERICO"
"3131","C.","GI.15.66","El Puig de Sant Andreu","Girona","PLOMO",,"INDET.","LEVANTINO","babar:kikibi:isar / titibiaŕbibi",,"IBERICO"
"3103","F.13","V.06.102","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]+?                            o          ]o̲[   o   [n̲[
\
$]$+&ḿ&                o          ]+[ ","$+&,  $u, ki, l, o, ka& López Fernández (alerns.); $]+ḿ&,  $]o[& Fletcher;
\
","IBERICO"
"3105","F.13","V.06.103","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ka  o  ]ka",,"IBERICO"
"3106","F.13","V.06.104","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ku[ o ku",,"IBERICO"
"3107","F.13","V.06.105","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ṯe̲  o  ṯe̲",,"IBERICO"
"3108","F.13","V.06.106","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","a1:
\
]ku
\
a2: 
\
]k̲a̲
\
b:
\
]s̱:ś+[  o  ]s̱:śṯi̲[",,"IBERICO"
"3110","F.13","V.06.107","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","ṯe̲[",,"IBERICO"
"3111","F.13","V.06.108","El Tossal de Sant Miquel","Valencia","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","]ŕ[",,"IBERICO"
"3120","E.","Z.10.04","C/ Don Juan de Aragón 9","Zaragoza","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","kekaŕo",,"IBERICO"
"3121","E.","Z.10.05","C/ Don Juan de Aragón 9","Zaragoza","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","$ouo&","$ouo&, $uoo& Velaza 1996 (altern.);","INDET."
"3119","E.","Z.10.03","C/ Don Juan de Aragón 9","Zaragoza","CERAMICA","RECIPIENTE","PROPIEDAD","LEVANTINO","baŕati",,"IBERICO"
"3112","E.","Z.10.02","C/ Don Juan de Aragón 9","Zaragoza","CERAMICA","RECIPIENTE","FIRMA ARTES.","LEVANTINO","$eikebi[---]&","$eikebi[---]&, $eike+[---]& Simón Cornago 2013;","IBERICO"
"3113","G.","AB.02.02","Reiná","Albacete","PIEDRA","PARIETAL/RUPESTRE","VOTIVO","MERIDIONAL","$rkesbaS56eliS56++&","$rkesbaS56eliS56++&, $akes?rtilir--& Correa, $uŕkes+rtiaŕir& Ferrer i Jané - Avilés;","IBERICO"
"3114","G.","AB.02.03","Reiná","Albacete","PIEDRA","PARIETAL/RUPESTRE","VOTIVO","meridional?","$an++++ḿ+++l+++el&"," $an++++ḿ+++l+++el&, para Ferrer i Jané - Avilés no es una inscripción;","INDET."
"3115","G.","AB.02.04","Reiná","Albacete","PIEDRA","PARIETAL/RUPESTRE","VOTIVO","LEVANTINO","$ane&","$ane&,  $an?& Correa, $ane& Ferrer i Jané - Avilés;","IBERICO"
"3116","G.","AB.02.05","Reiná","Albacete","PIEDRA","PARIETAL/RUPESTRE","VOTIVO","MERIDIONAL","$+nlnl&","$+nlnl&,  para Ferrer i Jané - Avilés no es una inscripción, quizás sea pseudoescritura;","IBERICO"
"3117","G.","AB.02.06","Reiná","Albacete","PIEDRA","PARIETAL/RUPESTRE","VOTIVO","MERIDIONAL","$sa&","$sa&,  $sa& Correa, $su& Ferrer i Jané - Avilés (como alternativa plantean que se trate de escritrua de imitación);","IBERICO"
"3118","G.","AB.02.07","Reiná","Albacete","PIEDRA","PARIETAL/RUPESTRE","VOTIVO","MERIDIONAL","$ia̱soi̱aḻ&","$ia̱soi̱aḻ&, $iasonal&, $ib̲e̲soṟaḻ& Ferrer i Jané - Avilés (alterns.);","IBERICO"
"3122","G.","GIB.01.01","Cueva de Gorham, Calpe","Gibraltar","CERAMICA","RECIPIENTE","votivo?","GRECOIBERICO","iŕbe ogaṛ́ei[...]ẹban",,"IBERICO"
"3134","E.01","TE.02.000","Cabezo de Alcalá","Teruel","cerámica","recipiente, instrumento","propiedad","LEVANTINO","\N","\N","IBERICO"
"3135","F.","V.21.02","Tos Pelat","Valencia","PLOMO","LAMINA/PLANCHA",,"LEVANTINO","B1		]+ookogo+[
\
B2		]t̲a̲d̲a̲ta+++ke+++[",,"IBERICO"
"3162","G.01","A.04.13","La Serreta","Alicante","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","b̲a̲n",,"IBERICO"
"3174","E.05","TE.05.10","El Palomar","Teruel","CERAMICA","PESA DE TELAR","PROPIEDAD","LEVANTINO","$bil&","$bil&,  $al& editores (altern. lectura);","IBERICO"
"3175","E.05","TE.05.11","El Palomar","Teruel","CERAMICA","PESA DE TELAR","PROPIEDAD","LEVANTINO","$bil&","$bil&,  $al& editores (altern. lectura);","IBERICO"
"3177","D.13.FALSA","L.01.05FALSA","Monteró 2","Lleida","PIEDRA","ESTRUC. ARQUIT.","Falso","LEVANTINO","%A)# iltiŕta kese
\
\
%B)# LXSA",,"IBERICO"
"3182","C.","GI.12.02","Girona","Girona","CERAMICA","RECIPIENTE","INDET.","LEVANTINO","se",,"IBERICO"
"3187","B.","GI.01.04","Ger","Girona","PIEDRA","PARIETAL/RUPESTRE","VOTIVO","LEVANTINO","urtalike",,"IBERICO"
"3191","C.01.POENICA","GI.10.POENICA","Empúries","Girona","CERAMICA","RECIPIENTE","PROPIEDAD","Púnico","$lɁdṇ[---]&","$lɁdṇ[---]&, lɁdṇ[bʕl?] Solá-Solé (altern.) lɁdṛ[---] Fuentes Estañol [---]$rtas& Almagro Basch, Siles ;","Púnico"
"3195","C.","GI.00.01",,"Girona","PLOMO","Cepo de ancla","INDET.","LEVANTINO","a) baitolo
\
\
b) baitolo",,"IBERICO"
"3198","D.","L.24.01LATINA","Mas de l&#039;Hereu","Lleida","CERAMICA","RECIPIENTE","PROPIEDAD","LATINO","$[-?] AEM(ilii) BAS(si)&","
\
$[-?] AEM(ilii) BAS(si)&, $ltolbols& Siles AEM. BAS(sus) Untermann (apud Siles) ;","LATIN"
"3199","D.FALSA","L.25.01FALSA","Sant Salvador","Lleida","PIEDRA","ESTRUC. ARQUIT.",,"LEVANTINO","$nltiŕbo&","
\
$nltiŕbo&, $iltirda& Garcés (1991) ;","IBERICO"
"3200","D.FALSA","L.23.01FALSA","Tossal del Metxut","Lleida","CERAMICA","RECIPIENTE","Falso","LEVANTINO","śaiti",,"IBERICO"
"3201","D.FALSA","L.22.01FALSA","Riner","Lleida","CERAMICA","RECIPIENTE","Falso","LEVANTINO","ikon-
\
ḿkeiḿi
\
iltubel-
\
eśeban",,"IBERICO"
"3202","C.01.POENICA","GI.10.POENICA","Empúries","Girona","CERAMICA","RECIPIENTE","PROPIEDAD","Púnico","$l+[---]&","$l+[---]&, lr[---] Fuentes Estañol [---]$rs& Almagro Basch, Siles ;","Púnico"
"3203","C.18.FALSA","T.11.26FALSA","Tarraco","Tarragona","CERAMICA","RECIPIENTE","Falso","Levantino y griego","Κέκροπος",,"GRIEGO"
"3206","C.18.FALSA","T.11.52FALSA","Tarraco","Tarragona","Hueso","INSTRUMENTO","Falso","LEVANTINO","kabebakemkus",,
